date, open, high, low, close, vol
20160503 203900,1.150160,1.150160,1.150050,1.150150,0
20160503 204000,1.150150,1.150150,1.150080,1.150090,0
20160503 204100,1.150090,1.150150,1.150090,1.150090,0
20160503 204200,1.150090,1.150110,1.150040,1.150040,0
20160503 204300,1.150030,1.150050,1.150010,1.150050,0
20160503 204400,1.150060,1.150180,1.150050,1.150180,0
20160503 204500,1.150170,1.150290,1.150160,1.150290,0
20160503 204600,1.150300,1.150440,1.150290,1.150350,0
20160503 204700,1.150370,1.150400,1.150350,1.150400,0
20160503 204800,1.150390,1.150420,1.150380,1.150410,0
20160503 204900,1.150400,1.150420,1.150390,1.150400,0
20160503 205000,1.150390,1.150400,1.150370,1.150400,0
20160503 205100,1.150380,1.150400,1.150370,1.150380,0
20160503 205200,1.150390,1.150450,1.150390,1.150430,0
20160503 205300,1.150420,1.150450,1.150370,1.150370,0
20160503 205400,1.150370,1.150460,1.150370,1.150450,0
20160503 205500,1.150440,1.150560,1.150430,1.150560,0
20160503 205600,1.150560,1.150560,1.150520,1.150540,0
20160503 205700,1.150540,1.150570,1.150530,1.150540,0
20160503 205800,1.150550,1.150580,1.150520,1.150530,0
20160503 205900,1.150540,1.150540,1.150450,1.150510,0
20160503 210000,1.150500,1.150560,1.150500,1.150560,0
20160503 210100,1.150540,1.150620,1.150540,1.150590,0
20160503 210200,1.150600,1.150670,1.150590,1.150650,0
20160503 210300,1.150660,1.150660,1.150610,1.150620,0
20160503 210400,1.150610,1.150640,1.150600,1.150610,0
20160503 210500,1.150620,1.150620,1.150580,1.150580,0
20160503 210600,1.150550,1.150580,1.150550,1.150580,0
20160503 210700,1.150580,1.150580,1.150560,1.150560,0
20160503 210800,1.150570,1.150570,1.150550,1.150560,0
20160503 210900,1.150570,1.150590,1.150560,1.150570,0
20160503 211000,1.150590,1.150640,1.150570,1.150630,0
20160503 211100,1.150620,1.150680,1.150620,1.150670,0
20160503 211200,1.150680,1.150690,1.150580,1.150590,0
20160503 211300,1.150600,1.150650,1.150600,1.150620,0
20160503 211400,1.150610,1.150750,1.150610,1.150740,0
20160503 211500,1.150750,1.150750,1.150700,1.150730,0
20160503 211600,1.150730,1.150770,1.150710,1.150720,0
20160503 211700,1.150750,1.150760,1.150700,1.150720,0
20160503 211800,1.150730,1.150760,1.150720,1.150750,0
20160503 211900,1.150730,1.150810,1.150700,1.150800,0
20160503 212000,1.150820,1.150850,1.150680,1.150700,0
20160503 212100,1.150700,1.150700,1.150450,1.150450,0
20160503 212200,1.150440,1.150440,1.150140,1.150190,0
20160503 212300,1.150190,1.150310,1.150190,1.150240,0
20160503 212400,1.150250,1.150330,1.150200,1.150230,0
20160503 212500,1.150230,1.150230,1.149900,1.149900,0
20160503 212600,1.149890,1.149980,1.149630,1.149660,0
20160503 212700,1.149680,1.149740,1.149400,1.149530,0
20160503 212800,1.149520,1.149560,1.148980,1.148980,0
20160503 212900,1.148970,1.149370,1.148870,1.148950,0
20160503 213000,1.148930,1.149060,1.148730,1.148940,0
20160503 213100,1.148950,1.149070,1.148880,1.149050,0
20160503 213200,1.149040,1.149230,1.148980,1.149100,0
20160503 213300,1.149110,1.149140,1.148740,1.148750,0
20160503 213400,1.148750,1.148860,1.148530,1.148540,0
20160503 213500,1.148540,1.148660,1.148480,1.148530,0
20160503 213600,1.148530,1.148570,1.148260,1.148280,0
20160503 213700,1.148280,1.148290,1.147830,1.147840,0
20160503 213800,1.147830,1.148000,1.147780,1.147910,0
20160503 213900,1.147920,1.148070,1.147910,1.148030,0
20160503 214000,1.148020,1.148350,1.147980,1.148350,0
20160503 214100,1.148360,1.148390,1.148230,1.148370,0
20160503 214200,1.148360,1.148470,1.148310,1.148380,0
20160503 214300,1.148380,1.148500,1.148380,1.148470,0
20160503 214400,1.148480,1.148580,1.148480,1.148500,0
20160503 214500,1.148500,1.148570,1.148440,1.148480,0
20160503 214600,1.148480,1.148490,1.148460,1.148490,0
20160503 214700,1.148460,1.148580,1.148440,1.148540,0
20160503 214800,1.148540,1.148590,1.148510,1.148520,0
20160503 214900,1.148530,1.148640,1.148530,1.148620,0
20160503 215000,1.148620,1.149070,1.148610,1.149020,0
20160503 215100,1.149020,1.149020,1.148900,1.148930,0
20160503 215200,1.148930,1.148930,1.148760,1.148770,0
20160503 215300,1.148760,1.148940,1.148760,1.148930,0
20160503 215400,1.148930,1.148950,1.148910,1.148940,0
20160503 215500,1.148940,1.148950,1.148900,1.148900,0
20160503 215600,1.148900,1.149010,1.148900,1.148950,0
20160503 215700,1.148950,1.148950,1.148850,1.148880,0
20160503 215800,1.148880,1.148880,1.148770,1.148790,0
20160503 215900,1.148790,1.148900,1.148720,1.148720,0
20160503 220000,1.148720,1.148770,1.148720,1.148720,0
20160503 220100,1.148740,1.148740,1.148250,1.148260,0
20160503 220200,1.148240,1.148320,1.148120,1.148120,0
20160503 220300,1.148120,1.148150,1.148010,1.148080,0
20160503 220400,1.148080,1.148230,1.148060,1.148210,0
20160503 220500,1.148220,1.148220,1.148090,1.148090,0
20160503 220600,1.148100,1.148140,1.147790,1.147940,0
20160503 220700,1.147970,1.148050,1.147930,1.147950,0
20160503 220800,1.147960,1.147960,1.147790,1.147880,0
20160503 220900,1.147890,1.148040,1.147890,1.148040,0
20160503 221000,1.148040,1.148190,1.148030,1.148190,0
20160503 221100,1.148190,1.148280,1.148170,1.148240,0
20160503 221200,1.148230,1.148230,1.148150,1.148190,0
20160503 221300,1.148190,1.148220,1.148190,1.148200,0
20160503 221400,1.148190,1.148190,1.148080,1.148090,0
20160503 221500,1.148090,1.148110,1.147980,1.147980,0
20160503 221600,1.147980,1.148130,1.147980,1.148040,0
20160503 221700,1.148030,1.148080,1.148000,1.148020,0
20160503 221800,1.148020,1.148030,1.147760,1.147780,0
20160503 221900,1.147790,1.147850,1.147790,1.147800,0
20160503 222000,1.147800,1.147930,1.147770,1.147850,0
20160503 222100,1.147860,1.147900,1.147810,1.147860,0
20160503 222200,1.147850,1.147970,1.147820,1.147960,0
20160503 222300,1.147950,1.148120,1.147950,1.148100,0
20160503 222400,1.148100,1.148210,1.148100,1.148120,0
20160503 222500,1.148130,1.148250,1.148130,1.148170,0
20160503 222600,1.148180,1.148280,1.148170,1.148280,0
20160503 222700,1.148290,1.148380,1.148260,1.148360,0
20160503 222800,1.148370,1.148430,1.148320,1.148360,0
20160503 222900,1.148370,1.148490,1.148350,1.148460,0
20160503 223000,1.148490,1.148490,1.148310,1.148310,0
20160503 223100,1.148320,1.148330,1.148310,1.148310,0
20160503 223200,1.148310,1.148350,1.148310,1.148340,0
20160503 223300,1.148330,1.148350,1.148180,1.148200,0
20160503 223400,1.148210,1.148230,1.148180,1.148200,0
20160503 223500,1.148190,1.148280,1.148190,1.148260,0
20160503 223600,1.148260,1.148300,1.148240,1.148260,0
20160503 223700,1.148250,1.148250,1.148080,1.148110,0
20160503 223800,1.148100,1.148120,1.148100,1.148110,0
20160503 223900,1.148150,1.148240,1.148140,1.148240,0
20160503 224000,1.148220,1.148400,1.147940,1.147940,0
20160503 224100,1.147910,1.148020,1.147880,1.148020,0
20160503 224200,1.148020,1.148130,1.148000,1.148120,0
20160503 224300,1.148120,1.148120,1.147930,1.147960,0
20160503 224400,1.147960,1.147970,1.147930,1.147970,0
20160503 224500,1.147970,1.148030,1.147970,1.148020,0
20160503 224600,1.148020,1.148100,1.148020,1.148060,0
20160503 224700,1.148050,1.148090,1.147980,1.148020,0
20160503 224800,1.148030,1.148100,1.147970,1.148000,0
20160503 224900,1.147990,1.147990,1.147770,1.147780,0
20160503 225000,1.147790,1.147870,1.147720,1.147840,0
20160503 225100,1.147830,1.147830,1.147660,1.147740,0
20160503 225200,1.147740,1.147740,1.147670,1.147690,0
20160503 225300,1.147690,1.147830,1.147680,1.147830,0
20160503 225400,1.147830,1.147880,1.147830,1.147870,0
20160503 225500,1.147860,1.147860,1.147770,1.147770,0
20160503 225600,1.147770,1.147790,1.147730,1.147780,0
20160503 225700,1.147780,1.147790,1.147760,1.147770,0
20160503 225800,1.147790,1.147800,1.147780,1.147790,0
20160503 225900,1.147790,1.147840,1.147790,1.147800,0
20160503 230000,1.147810,1.147850,1.147810,1.147850,0
20160503 230100,1.147850,1.147860,1.147810,1.147850,0
20160503 230200,1.147850,1.147870,1.147840,1.147850,0
20160503 230300,1.147850,1.147860,1.147850,1.147860,0
20160503 230400,1.147860,1.147960,1.147860,1.147950,0
20160503 230500,1.147950,1.147990,1.147950,1.147970,0
20160503 230600,1.147970,1.148090,1.147940,1.148090,0
20160503 230700,1.148080,1.148130,1.147960,1.147960,0
20160503 230800,1.147970,1.147980,1.147950,1.147950,0
20160503 230900,1.147950,1.148010,1.147940,1.147960,0
20160503 231000,1.147960,1.148000,1.147960,1.147980,0
20160503 231100,1.147990,1.148100,1.147960,1.148100,0
20160503 231200,1.148100,1.148140,1.148090,1.148120,0
20160503 231300,1.148110,1.148180,1.148100,1.148170,0
20160503 231400,1.148180,1.148260,1.148180,1.148260,0
20160503 231500,1.148270,1.148320,1.148260,1.148290,0
20160503 231600,1.148280,1.148340,1.148260,1.148320,0
20160503 231700,1.148300,1.148360,1.148290,1.148350,0
20160503 231800,1.148350,1.148390,1.148350,1.148390,0
20160503 231900,1.148410,1.148430,1.148330,1.148330,0
20160503 232000,1.148340,1.148510,1.148320,1.148450,0
20160503 232100,1.148430,1.148540,1.148420,1.148530,0
20160503 232200,1.148530,1.148620,1.148510,1.148610,0
20160503 232300,1.148610,1.148610,1.148470,1.148480,0
20160503 232400,1.148480,1.148480,1.148330,1.148360,0
20160503 232500,1.148350,1.148480,1.148350,1.148480,0
20160503 232600,1.148490,1.148600,1.148460,1.148460,0
20160503 232700,1.148470,1.148630,1.148470,1.148620,0
20160503 232800,1.148610,1.148620,1.148570,1.148570,0
20160503 232900,1.148550,1.148550,1.148510,1.148530,0
20160503 233000,1.148530,1.148550,1.148480,1.148480,0
20160503 233100,1.148480,1.148480,1.148300,1.148340,0
20160503 233200,1.148340,1.148390,1.148310,1.148310,0
20160503 233300,1.148310,1.148310,1.148250,1.148250,0
20160503 233400,1.148260,1.148300,1.148260,1.148290,0
20160503 233500,1.148280,1.148400,1.148280,1.148350,0
20160503 233600,1.148350,1.148370,1.148250,1.148260,0
20160503 233700,1.148280,1.148310,1.148260,1.148290,0
20160503 233800,1.148300,1.148310,1.148300,1.148310,0
20160503 233900,1.148300,1.148300,1.148230,1.148290,0
20160503 234000,1.148280,1.148310,1.148280,1.148290,0
20160503 234100,1.148280,1.148280,1.148250,1.148250,0
20160503 234200,1.148250,1.148250,1.148200,1.148210,0
20160503 234300,1.148220,1.148260,1.148220,1.148220,0
20160503 234400,1.148220,1.148280,1.148110,1.148110,0
20160503 234500,1.148110,1.148130,1.148020,1.148030,0
20160503 234600,1.148040,1.148100,1.147960,1.147960,0
20160503 234700,1.147900,1.147940,1.147840,1.147890,0
20160503 234800,1.147910,1.147940,1.147910,1.147940,0
20160503 234900,1.147930,1.147970,1.147910,1.147950,0
20160503 235000,1.147960,1.148020,1.147960,1.147960,0
20160503 235100,1.147960,1.147960,1.147860,1.147860,0
20160503 235200,1.147840,1.147990,1.147840,1.147980,0
20160503 235300,1.148000,1.148100,1.148000,1.148000,0
20160503 235400,1.148000,1.148000,1.147760,1.147760,0
20160503 235500,1.147750,1.147870,1.147750,1.147830,0
20160503 235600,1.147830,1.147910,1.147830,1.147910,0
20160503 235700,1.147920,1.147970,1.147910,1.147960,0
20160503 235800,1.147950,1.148010,1.147950,1.147950,0
20160503 235900,1.147960,1.148040,1.147960,1.148030,0
20160504 000000,1.148040,1.148110,1.148000,1.148050,0
20160504 000100,1.148030,1.148150,1.148020,1.148150,0
20160504 000200,1.148160,1.148160,1.148140,1.148150,0
20160504 000300,1.148150,1.148200,1.148000,1.148110,0
20160504 000400,1.148130,1.148280,1.148130,1.148260,0
20160504 000500,1.148230,1.148350,1.148100,1.148300,0
20160504 000600,1.148310,1.148390,1.148310,1.148340,0
20160504 000700,1.148340,1.148350,1.148200,1.148350,0
20160504 000800,1.148360,1.148410,1.148290,1.148410,0
20160504 000900,1.148410,1.148480,1.148410,1.148460,0
20160504 001000,1.148480,1.148530,1.148450,1.148470,0
20160504 001100,1.148460,1.148520,1.148440,1.148520,0
20160504 001200,1.148510,1.148560,1.148460,1.148460,0
20160504 001300,1.148450,1.148450,1.148320,1.148340,0
20160504 001400,1.148330,1.148460,1.148250,1.148260,0
20160504 001500,1.148260,1.148320,1.148250,1.148250,0
20160504 001600,1.148250,1.148270,1.148210,1.148260,0
20160504 001700,1.148290,1.148310,1.148230,1.148290,0
20160504 001800,1.148300,1.148310,1.148060,1.148060,0
20160504 001900,1.148080,1.148150,1.148060,1.148150,0
20160504 002000,1.148160,1.148160,1.148100,1.148160,0
20160504 002100,1.148160,1.148170,1.148120,1.148160,0
20160504 002200,1.148160,1.148260,1.148140,1.148260,0
20160504 002300,1.148260,1.148420,1.148260,1.148370,0
20160504 002400,1.148370,1.148460,1.148370,1.148460,0
20160504 002500,1.148470,1.148510,1.148450,1.148500,0
20160504 002600,1.148510,1.148520,1.148500,1.148510,0
20160504 002700,1.148510,1.148600,1.148510,1.148550,0
20160504 002800,1.148540,1.148610,1.148530,1.148580,0
20160504 002900,1.148590,1.148600,1.148570,1.148590,0
20160504 003000,1.148570,1.148570,1.148370,1.148390,0
20160504 003100,1.148380,1.148410,1.148370,1.148400,0
20160504 003200,1.148400,1.148460,1.148380,1.148460,0
20160504 003300,1.148470,1.148500,1.148440,1.148460,0
20160504 003400,1.148450,1.148460,1.148370,1.148370,0
20160504 003500,1.148380,1.148420,1.148360,1.148420,0
20160504 003600,1.148410,1.148460,1.148410,1.148460,0
20160504 003700,1.148450,1.148550,1.148450,1.148540,0
20160504 003800,1.148520,1.148560,1.148520,1.148560,0
20160504 003900,1.148540,1.148640,1.148540,1.148570,0
20160504 004000,1.148570,1.148580,1.148510,1.148540,0
20160504 004100,1.148550,1.148600,1.148540,1.148600,0
20160504 004200,1.148570,1.148580,1.148570,1.148570,0
20160504 004300,1.148590,1.148590,1.148510,1.148550,0
20160504 004400,1.148540,1.148560,1.148540,1.148540,0
20160504 004500,1.148530,1.148590,1.148520,1.148570,0
20160504 004600,1.148570,1.148580,1.148520,1.148520,0
20160504 004700,1.148530,1.148560,1.148500,1.148520,0
20160504 004800,1.148520,1.148570,1.148500,1.148510,0
20160504 004900,1.148510,1.148600,1.148510,1.148600,0
20160504 005000,1.148600,1.148600,1.148570,1.148600,0
20160504 005100,1.148600,1.148610,1.148580,1.148580,0
20160504 005200,1.148580,1.148600,1.148580,1.148580,0
20160504 005300,1.148580,1.148670,1.148580,1.148650,0
20160504 005400,1.148650,1.148700,1.148650,1.148700,0
20160504 005500,1.148690,1.148760,1.148660,1.148730,0
20160504 005600,1.148740,1.148760,1.148720,1.148750,0
20160504 005700,1.148750,1.148830,1.148730,1.148730,0
20160504 005800,1.148730,1.148770,1.148720,1.148770,0
20160504 005900,1.148760,1.148840,1.148710,1.148710,0
20160504 010000,1.148710,1.148720,1.148620,1.148620,0
20160504 010100,1.148630,1.148630,1.148550,1.148580,0
20160504 010200,1.148570,1.148590,1.148540,1.148580,0
20160504 010300,1.148580,1.148590,1.148570,1.148570,0
20160504 010400,1.148560,1.148600,1.148450,1.148450,0
20160504 010500,1.148450,1.148460,1.148400,1.148460,0
20160504 010600,1.148490,1.148510,1.148450,1.148450,0
20160504 010700,1.148450,1.148450,1.148360,1.148360,0
20160504 010800,1.148340,1.148350,1.148270,1.148340,0
20160504 010900,1.148350,1.148400,1.148350,1.148400,0
20160504 011000,1.148400,1.148400,1.148370,1.148380,0
20160504 011100,1.148390,1.148390,1.148360,1.148370,0
20160504 011200,1.148360,1.148430,1.148360,1.148410,0
20160504 011300,1.148420,1.148560,1.148400,1.148560,0
20160504 011400,1.148560,1.148610,1.148560,1.148600,0
20160504 011500,1.148600,1.148670,1.148600,1.148660,0
20160504 011600,1.148650,1.148650,1.148530,1.148540,0
20160504 011700,1.148550,1.148550,1.148510,1.148550,0
20160504 011800,1.148550,1.148600,1.148530,1.148600,0
20160504 011900,1.148600,1.148610,1.148600,1.148610,0
20160504 012000,1.148610,1.148770,1.148610,1.148770,0
20160504 012100,1.148770,1.148770,1.148680,1.148740,0
20160504 012200,1.148740,1.148800,1.148740,1.148760,0
20160504 012300,1.148740,1.148780,1.148700,1.148780,0
20160504 012400,1.148800,1.148850,1.148790,1.148840,0
20160504 012500,1.148840,1.148960,1.148800,1.148880,0
20160504 012600,1.148870,1.148880,1.148860,1.148870,0
20160504 012700,1.148930,1.149270,1.148930,1.149270,0
20160504 012800,1.149260,1.149300,1.149260,1.149260,0
20160504 012900,1.149260,1.149260,1.149050,1.149050,0
20160504 013000,1.149040,1.149040,1.148950,1.148950,0
20160504 013100,1.148950,1.149010,1.148950,1.149010,0
20160504 013200,1.149010,1.149170,1.149010,1.149160,0
20160504 013300,1.149170,1.149210,1.149150,1.149210,0
20160504 013400,1.149200,1.149250,1.149140,1.149240,0
20160504 013500,1.149240,1.149250,1.149110,1.149160,0
20160504 013600,1.149160,1.149250,1.149160,1.149190,0
20160504 013700,1.149200,1.149200,1.149170,1.149200,0
20160504 013800,1.149200,1.149210,1.149200,1.149200,0
20160504 013900,1.149200,1.149200,1.149040,1.149050,0
20160504 014000,1.149050,1.149060,1.148990,1.149010,0
20160504 014100,1.149010,1.149060,1.149000,1.149050,0
20160504 014200,1.149050,1.149050,1.149000,1.149020,0
20160504 014300,1.149020,1.149020,1.148960,1.148960,0
20160504 014400,1.148940,1.148970,1.148890,1.148890,0
20160504 014500,1.148890,1.148900,1.148890,1.148900,0
20160504 014600,1.148900,1.148900,1.148790,1.148810,0
20160504 014700,1.148800,1.148800,1.148550,1.148570,0
20160504 014800,1.148570,1.148600,1.148500,1.148600,0
20160504 014900,1.148600,1.148600,1.148540,1.148550,0
20160504 015000,1.148560,1.148650,1.148560,1.148650,0
20160504 015100,1.148650,1.148740,1.148650,1.148670,0
20160504 015200,1.148680,1.148690,1.148570,1.148590,0
20160504 015300,1.148580,1.148590,1.148550,1.148560,0
20160504 015400,1.148550,1.148590,1.148460,1.148460,0
20160504 015500,1.148470,1.148590,1.148460,1.148590,0
20160504 015600,1.148590,1.148620,1.148520,1.148610,0
20160504 015700,1.148600,1.148620,1.148570,1.148580,0
20160504 015800,1.148570,1.148600,1.148560,1.148590,0
20160504 015900,1.148580,1.148590,1.148480,1.148490,0
20160504 020000,1.148500,1.148530,1.148370,1.148380,0
20160504 020100,1.148360,1.148450,1.148310,1.148390,0
20160504 020200,1.148370,1.148380,1.148110,1.148380,0
20160504 020300,1.148370,1.148380,1.148270,1.148320,0
20160504 020400,1.148310,1.148390,1.148200,1.148200,0
20160504 020500,1.148210,1.148390,1.148210,1.148270,0
20160504 020600,1.148260,1.148260,1.147910,1.148130,0
20160504 020700,1.148140,1.148290,1.147990,1.148290,0
20160504 020800,1.148290,1.148300,1.148150,1.148280,0
20160504 020900,1.148280,1.148310,1.148210,1.148270,0
20160504 021000,1.148260,1.148440,1.148230,1.148230,0
20160504 021100,1.148220,1.148480,1.148170,1.148450,0
20160504 021200,1.148420,1.148420,1.148250,1.148290,0
20160504 021300,1.148280,1.148370,1.148260,1.148260,0
20160504 021400,1.148250,1.148440,1.148250,1.148410,0
20160504 021500,1.148400,1.148480,1.148300,1.148300,0
20160504 021600,1.148300,1.148450,1.148250,1.148400,0
20160504 021700,1.148400,1.148660,1.148360,1.148370,0
20160504 021800,1.148370,1.148450,1.148260,1.148400,0
20160504 021900,1.148390,1.148450,1.148360,1.148360,0
20160504 022000,1.148370,1.148430,1.148340,1.148390,0
20160504 022100,1.148390,1.148490,1.148350,1.148420,0
20160504 022200,1.148410,1.148950,1.148410,1.148880,0
20160504 022300,1.148850,1.149250,1.148800,1.149150,0
20160504 022400,1.149150,1.149360,1.149090,1.149180,0
20160504 022500,1.149170,1.149380,1.149130,1.149240,0
20160504 022600,1.149250,1.149610,1.149250,1.149500,0
20160504 022700,1.149510,1.149590,1.149420,1.149570,0
20160504 022800,1.149580,1.149700,1.149380,1.149400,0
20160504 022900,1.149400,1.149540,1.149340,1.149340,0
20160504 023000,1.149350,1.149510,1.149350,1.149440,0
